Seq,Stamp,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,C1_Roll,C2_Pitch,C3_Throttle,,T_US,Roll,Pitch,Yaw,x,y,z
36116,18:11.6,217077912,-15.56,0.4,139.44,-8.83,22.5555755,88.308176,1500,1681,1778,,37423436,-15.56,0.4,139.44,-2.27E-05,-9.66E-05,3.23
36151,18:11.7,217117847,-11.18,1.16,139.08,-8.639999,22.5555713,88.3081827,1492,1722,1778,,37463371,-11.18,1.16,139.08,-2.69E-05,-8.99E-05,3.420001
36189,18:11.7,217158481,-9.95,-0.37,138.75,-8.639999,22.5555713,88.3081827,1447,1773,1778,,37504005,-9.95,-0.37,138.75,-2.69E-05,-8.99E-05,3.420001
36223,18:11.7,217196434,-11.65,-0.45,138.53,-8.639999,22.5555713,88.3081827,1428,1784,1778,,37541958,-11.65,-0.45,138.53,-2.69E-05,-8.99E-05,3.420001
36259,18:11.8,217236712,-13.98,0.55,138.2,-8.639999,22.5555713,88.3081827,1379,1804,1778,,37582236,-13.98,0.55,138.2,-2.69E-05,-8.99E-05,3.420001
36299,18:11.8,217278070,-15.83,0.55,138.35,-8.639999,22.5555713,88.3081827,1344,1823,1778,,37623594,-15.83,0.55,138.35,-2.69E-05,-8.99E-05,3.420001
36334,18:11.9,217318416,-15.23,0.28,138.11,-8.559999,22.5555681,88.30819,1296,1852,1778,,37663940,-15.23,0.28,138.11,-3.01E-05,-8.26E-05,3.500001
36372,18:11.9,217358506,-11.79,1.14,136.16,-8.559999,22.5555681,88.30819,1268,1880,1778,,37704030,-11.79,1.14,136.16,-3.01E-05,-8.26E-05,3.500001
36409,18:11.9,217396476,-6.93,4.22,134.12,-8.559999,22.5555681,88.30819,1215,1908,1778,,37742000,-6.93,4.22,134.12,-3.01E-05,-8.26E-05,3.500001
36443,18:12.0,217436668,-5.87,4.4,132.74,-8.559999,22.5555681,88.30819,1187,1933,1778,,37782192,-5.87,4.4,132.74,-3.01E-05,-8.26E-05,3.500001
36483,18:12.0,217478281,-7.3,5.78,131.38,-8.559999,22.5555681,88.30819,1146,1950,1778,,37823805,-7.3,5.78,131.38,-3.01E-05,-8.26E-05,3.500001
36518,18:12.1,217517399,-9.68,8.79,129.47,-8.59,22.5555631,88.3081979,1132,1962,1778,,37862923,-9.68,8.79,129.47,-3.51E-05,-7.47E-05,3.47
36559,18:12.1,217558479,-12.32,11.7,127.39,-8.59,22.5555631,88.3081979,1129,1964,1778,,37904003,-12.32,11.7,127.39,-3.51E-05,-7.47E-05,3.47
36594,18:12.1,217596429,-13.51,13.69,125.13,-8.59,22.5555631,88.3081979,1123,1968,1778,,37941953,-13.51,13.69,125.13,-3.51E-05,-7.47E-05,3.47
36628,18:12.2,217636668,-12.26,15.83,121.79,-8.59,22.5555631,88.3081979,1118,1970,1778,,37982192,-12.26,15.83,121.79,-3.51E-05,-7.47E-05,3.47
36668,18:12.2,217678807,-10.86,19.37,118.53,-8.59,22.5555631,88.3081979,1117,1971,1778,,38024331,-10.86,19.37,118.53,-3.51E-05,-7.47E-05,3.47
36702,18:12.3,217718465,-10.76,18.14,117.54,-8.55,22.5555585,88.3082064,1120,1964,1778,,38063989,-10.76,18.14,117.54,-3.97E-05,-6.62E-05,3.51
36741,18:12.3,217758545,-11.76,15.57,117.39,-8.55,22.5555585,88.3082064,1158,1934,1778,,38104069,-11.76,15.57,117.39,-3.97E-05,-6.62E-05,3.51
36776,18:12.3,217797012,-13.96,15.21,116.38,-8.55,22.5555585,88.3082064,1240,1868,1778,,38142536,-13.96,15.21,116.38,-3.97E-05,-6.62E-05,3.51
36811,18:12.4,217836969,-16.34,14.74,115.19,-8.55,22.5555585,88.3082064,1319,1808,1778,,38182493,-16.34,14.74,115.19,-3.97E-05,-6.62E-05,3.51
36851,18:12.4,217878770,-17.93,13.63,114.15,-8.55,22.5555585,88.3082064,1343,1785,1778,,38224294,-17.93,13.63,114.15,-3.97E-05,-6.62E-05,3.51
36885,18:12.5,217917826,-16.75,11.89,112.39,-8.63,22.5555571,88.3082152,1407,1728,1778,,38263350,-16.75,11.89,112.39,-4.11E-05,-5.74E-05,3.43
36924,18:12.5,217958220,-15.38,12.24,109.35,-8.63,22.5555571,88.3082152,1426,1710,1778,,38303744,-15.38,12.24,109.35,-4.11E-05,-5.74E-05,3.43
36959,18:12.5,217996482,-15.36,11.38,107.27,-8.63,22.5555571,88.3082152,1457,1686,1778,,38342006,-15.36,11.38,107.27,-4.11E-05,-5.74E-05,3.43
36994,18:12.6,218036455,-16.04,8.48,106.83,-8.63,22.5555571,88.3082152,1456,1696,1778,,38381979,-16.04,8.48,106.83,-4.11E-05,-5.74E-05,3.43
37036,18:12.6,218078342,-17.49,7.43,106.79,-8.55,22.5555565,88.3082238,1432,1724,1778,,38423866,-17.49,7.43,106.79,-4.17E-05,-4.88E-05,3.51
37070,18:12.7,218116847,-19.06,6.2,106.93,-8.55,22.5555565,88.3082238,1401,1762,1778,,38462371,-19.06,6.2,106.93,-4.17E-05,-4.88E-05,3.51
37109,18:12.7,218158471,-20.3,4.68,107.52,-8.55,22.5555565,88.3082238,1381,1773,1778,,38503995,-20.3,4.68,107.52,-4.17E-05,-4.88E-05,3.51
37143,18:12.7,218195947,-19.11,2.99,107.72,-8.55,22.5555565,88.3082238,1381,1775,1778,,38541471,-19.11,2.99,107.72,-4.17E-05,-4.88E-05,3.51
37178,18:12.8,218236732,-16.38,2.66,106.37,-8.55,22.5555565,88.3082238,1392,1766,1778,,38582256,-16.38,2.66,106.37,-4.17E-05,-4.88E-05,3.51
37219,18:12.8,218278414,-13.61,4.52,104.88,-8.55,22.5555565,88.3082238,1404,1757,1779,,38623938,-13.61,4.52,104.88,-4.17E-05,-4.88E-05,3.51
37253,18:12.9,218318183,-13.45,4.17,104.1,-8.33,22.5555553,88.308233,1406,1757,1779,,38663707,-13.45,4.17,104.1,-4.29E-05,-3.96E-05,3.73
37292,18:12.9,218358517,-14.67,4.88,103.71,-8.33,22.5555553,88.308233,1401,1768,1779,,38704041,-14.67,4.88,103.71,-4.29E-05,-3.96E-05,3.73
37328,18:12.9,218396555,-16.19,6.03,103.27,-8.33,22.5555553,88.308233,1398,1769,1779,,38742079,-16.19,6.03,103.27,-4.29E-05,-3.96E-05,3.73
37363,18:13.0,218436671,-17.78,6.24,103.35,-8.33,22.5555553,88.308233,1385,1790,1779,,38782195,-17.78,6.24,103.35,-4.29E-05,-3.96E-05,3.73
37403,18:13.0,218478019,-17.63,5.69,103.4,-8.33,22.5555553,88.308233,1372,1816,1779,,38823543,-17.63,5.69,103.4,-4.29E-05,-3.96E-05,3.73
37437,18:13.1,218517673,-14.92,6.04,102.26,-8.54,22.5555548,88.3082426,1359,1816,1779,,38863197,-14.92,6.04,102.26,-4.34E-05,-3E-05,3.52
37477,18:13.1,218558487,-12.11,8.84,100.39,-8.54,22.5555548,88.3082426,1346,1826,1779,,38904011,-12.11,8.84,100.39,-4.34E-05,-3E-05,3.52
37513,18:13.1,218596557,-11.31,9.06,99.35,-8.54,22.5555548,88.3082426,1344,1828,1779,,38942081,-11.31,9.06,99.35,-4.34E-05,-3E-05,3.52
37548,18:13.2,218636386,-12.51,9.08,98.9,-8.54,22.5555548,88.3082426,1346,1828,1779,,38981910,-12.51,9.08,98.9,-4.34E-05,-3E-05,3.52
37588,18:13.2,218678833,-14.66,11.31,97.97,-8.54,22.5555548,88.3082426,1348,1826,1778,,39024357,-14.66,11.31,97.97,-4.34E-05,-3E-05,3.52
37621,18:13.3,218717926,-16.48,12.88,97.29,-8.77,22.5555558,88.3082525,1352,1813,1779,,39063450,-16.48,12.88,97.29,-4.24E-05,-2.01E-05,3.29
37661,18:13.3,218758603,-17.25,13.36,96.76,-8.77,22.5555558,88.3082525,1365,1803,1779,,39104127,-17.25,13.36,96.76,-4.24E-05,-2.01E-05,3.29
37695,18:13.3,218796860,-15.13,13.61,95.44,-8.77,22.5555558,88.3082525,1369,1785,1778,,39142384,-15.13,13.61,95.44,-4.24E-05,-2.01E-05,3.29
37730,18:13.4,218836905,-12.69,15.88,93.22,-8.77,22.5555558,88.3082525,1372,1784,1778,,39182429,-12.69,15.88,93.22,-4.24E-05,-2.01E-05,3.29
37771,18:13.4,218878350,-11.88,15.46,92.04,-8.77,22.5555558,88.3082525,1374,1781,1778,,39223874,-11.88,15.46,92.04,-4.24E-05,-2.01E-05,3.29
37805,18:13.5,218917795,-12.54,12.88,91.97,-8.63,22.5555572,88.3082618,1374,1779,1778,,39263319,-12.54,12.88,91.97,-4.1E-05,-1.08E-05,3.43
37844,18:13.5,218958064,-14.54,13.17,91.62,-8.63,22.5555572,88.3082618,1374,1778,1778,,39303588,-14.54,13.17,91.62,-4.1E-05,-1.08E-05,3.43
37878,18:13.5,218996469,-16.11,13.34,91.36,-8.63,22.5555572,88.3082618,1378,1768,1778,,39341993,-16.11,13.34,91.36,-4.1E-05,-1.08E-05,3.43
37913,18:13.6,219036662,-17.48,12.83,91.39,-8.63,22.5555572,88.3082618,1401,1748,1778,,39382186,-17.48,12.83,91.39,-4.1E-05,-1.08E-05,3.43
37954,18:13.6,219077703,-16.35,11.78,90.87,-8.63,22.5555572,88.3082618,1423,1722,1778,,39423227,-16.35,11.78,90.87,-4.1E-05,-1.08E-05,3.43
37990,18:13.7,219117847,-13.83,12.4,89.03,-8.22,22.5555582,88.3082683,1423,1720,1778,,39463371,-13.83,12.4,89.03,-4E-05,-4.3E-06,3.84
38029,18:13.7,219158284,-11.34,12.78,87.56,-8.22,22.5555582,88.3082683,1441,1719,1778,,39503808,-11.34,12.78,87.56,-4E-05,-4.3E-06,3.84
38063,18:13.7,219196603,-11.89,10.39,87.06,-8.22,22.5555582,88.3082683,1454,1703,1778,,39542127,-11.89,10.39,87.06,-4E-05,-4.3E-06,3.84
38097,18:13.8,219236395,-13.64,10.2,86.71,-8.22,22.5555582,88.3082683,1483,1675,1778,,39581919,-13.64,10.2,86.71,-4E-05,-4.3E-06,3.84
38139,18:13.8,219278276,-15.31,9.81,86.49,-7.37,22.5555593,88.3082733,1495,1665,1778,,39623800,-15.31,9.81,86.49,-3.89E-05,7E-07,4.69
38172,18:13.9,219317468,-16.78,8.25,86.81,-7.37,22.5555593,88.3082733,1500,1656,1778,,39662992,-16.78,8.25,86.81,-3.89E-05,7E-07,4.69
38212,18:13.9,219358459,-16.29,6.28,86.92,-7.37,22.5555593,88.3082733,1500,1646,1778,,39703983,-16.29,6.28,86.92,-3.89E-05,7E-07,4.69
38248,18:13.9,219396074,-13.22,5.38,85.57,-7.37,22.5555593,88.3082733,1500,1646,1776,,39741598,-13.22,5.38,85.57,-3.89E-05,7E-07,4.69
38284,18:14.0,219436676,-9.72,6.68,83.88,-7.37,22.5555593,88.3082733,1500,1646,1775,,39782200,-9.72,6.68,83.88,-3.89E-05,7E-07,4.69
38325,18:14.0,219477531,-8.94,5.18,82.72,-7.37,22.5555593,88.3082733,1500,1643,1775,,39823055,-8.94,5.18,82.72,-3.89E-05,7E-07,4.69
38359,18:14.1,219517696,-10.28,4.16,82.08,-6.1,22.5555607,88.3082779,1500,1643,1775,,39863220,-10.28,4.16,82.08,-3.75E-05,5.3E-06,5.96
38399,18:14.1,219558634,-12.21,4.33,81.36,-6.1,22.5555607,88.3082779,1500,1644,1772,,39904158,-12.21,4.33,81.36,-3.75E-05,5.3E-06,5.96
38433,18:14.1,219596462,-13.83,3.27,81.12,-6.1,22.5555607,88.3082779,1500,1646,1770,,39941986,-13.83,3.27,81.12,-3.75E-05,5.3E-06,5.96
38469,18:14.2,219636739,-14.12,1.57,80.94,-6.1,22.5555607,88.3082779,1500,1649,1769,,39982263,-14.12,1.57,80.94,-3.75E-05,5.3E-06,5.96
38510,18:14.2,219678066,-11.13,0.49,79.57,-6.1,22.5555607,88.3082779,1500,1658,1768,,40023590,-11.13,0.49,79.57,-3.75E-05,5.3E-06,5.96
38543,18:14.3,219718223,-8.27,2.15,77.53,-5.34,22.5555633,88.3082855,1500,1656,1766,,40063747,-8.27,2.15,77.53,-3.49E-05,1.29E-05,6.72
38583,18:14.3,219758733,-7.6,2.09,75.95,-5.34,22.5555633,88.3082855,1500,1664,1766,,40104257,-7.6,2.09,75.95,-3.49E-05,1.29E-05,6.72
38617,18:14.3,219796973,-8.76,1.05,75.18,-5.34,22.5555633,88.3082855,1500,1680,1766,,40142497,-8.76,1.05,75.18,-3.49E-05,1.29E-05,6.72
38652,18:14.4,219836755,-10.39,2.19,74.38,-5.34,22.5555633,88.3082855,1500,1688,1764,,40182279,-10.39,2.19,74.38,-3.49E-05,1.29E-05,6.72
38693,18:14.4,219878254,-12.03,2.54,73.74,-5.34,22.5555633,88.3082855,1500,1716,1763,,40223778,-12.03,2.54,73.74,-3.49E-05,1.29E-05,6.72
38726,18:14.5,219917321,-12.75,1.82,73.29,-4.67,22.5555671,88.3082935,1501,1742,1763,,40262845,-12.75,1.82,73.29,-3.11E-05,2.09E-05,7.39
38766,18:14.5,219958071,-10.56,1.3,72.11,-4.67,22.5555671,88.3082935,1501,1746,1762,,40303595,-10.56,1.3,72.11,-3.11E-05,2.09E-05,7.39
38800,18:14.5,219996271,-8.05,3.5,70.05,-4.67,22.5555671,88.3082935,1501,1766,1762,,40341795,-8.05,3.5,70.05,-3.11E-05,2.09E-05,7.39
38834,18:14.6,220036669,-7.6,4.59,68.36,-4.67,22.5555671,88.3082935,1501,1768,1762,,40382193,-7.6,4.59,68.36,-3.11E-05,2.09E-05,7.39
38876,18:14.6,220078246,-8.41,3.54,67.67,-4.67,22.5555671,88.3082935,1500,1769,1762,,40423770,-8.41,3.54,67.67,-3.11E-05,2.09E-05,7.39
38909,18:14.7,220117791,-10.07,5.03,67.11,-4.85,22.5555718,88.3083007,1500,1766,1762,,40463315,-10.07,5.03,67.11,-2.64E-05,2.81E-05,7.21
38951,18:14.7,220158310,-11.57,6.38,66.55,-4.85,22.5555718,88.3083007,1500,1766,1762,,40503834,-11.57,6.38,66.55,-2.64E-05,2.81E-05,7.21
38985,18:14.7,220196510,-12.98,6.56,66.36,-4.85,22.5555718,88.3083007,1500,1766,1762,,40542034,-12.98,6.56,66.36,-2.64E-05,2.81E-05,7.21
39019,18:14.8,220236744,-12.15,5.92,65.75,-4.85,22.5555718,88.3083007,1500,1766,1762,,40582268,-12.15,5.92,65.75,-2.64E-05,2.81E-05,7.21
39060,18:14.8,220277784,-9.85,7.19,64.01,-4.85,22.5555718,88.3083007,1500,1763,1762,,40623308,-9.85,7.19,64.01,-2.64E-05,2.81E-05,7.21
39094,18:14.9,220317876,-7.31,9.14,62.31,-4.23,22.5555783,88.308305,1500,1746,1762,,40663400,-7.31,9.14,62.31,-1.99E-05,3.24E-05,7.83
39134,18:14.9,220358516,-7.95,7.65,61.55,-4.23,22.5555783,88.308305,1500,1737,1762,,40704040,-7.95,7.65,61.55,-1.99E-05,3.24E-05,7.83
39168,18:14.9,220396414,-9.78,7.75,61.17,-4.23,22.5555783,88.308305,1500,1732,1762,,40741938,-9.78,7.75,61.17,-1.99E-05,3.24E-05,7.83
39204,18:15.0,220436530,-11.39,8.65,60.73,-4.23,22.5555783,88.308305,1500,1729,1762,,40782054,-11.39,8.65,60.73,-1.99E-05,3.24E-05,7.83
39245,18:15.0,220478273,-12.99,8.58,60.67,-4.23,22.5555783,88.308305,1500,1720,1762,,40823797,-12.99,8.58,60.67,-1.99E-05,3.24E-05,7.83
39278,18:15.1,220517542,-13.3,7.36,60.49,-3.44,22.5555872,88.3083093,1500,1704,1760,,40863066,-13.3,7.36,60.49,-1.1E-05,3.67E-05,8.62
39320,18:15.1,220558659,-10.51,7.4,59.29,-3.44,22.5555872,88.3083093,1500,1702,1759,,40904183,-10.51,7.4,59.29,-1.1E-05,3.67E-05,8.62
39354,18:15.1,220596013,-8.63,9.57,57.57,-3.44,22.5555872,88.3083093,1501,1675,1759,,40941537,-8.63,9.57,57.57,-1.1E-05,3.67E-05,8.62
39388,18:15.2,220636667,-8.63,8.91,56.4,-3.44,22.5555872,88.3083093,1502,1672,1759,,40982191,-8.63,8.91,56.4,-1.1E-05,3.67E-05,8.62
39431,18:15.2,220678919,-10.6,7.86,55.98,-3.63,22.5555944,88.3083165,1505,1669,1759,,41024443,-10.6,7.86,55.98,-3.8E-06,4.39E-05,8.43
39466,18:15.3,220717911,-12.86,8.41,55.58,-3.63,22.5555944,88.3083165,1505,1655,1759,,41063435,-12.86,8.41,55.58,-3.8E-06,4.39E-05,8.43
39506,18:15.3,220758876,-14.41,7.92,55.49,-3.63,22.5555944,88.3083165,1512,1652,1759,,41104400,-14.41,7.92,55.49,-3.8E-06,4.39E-05,8.43
39540,18:15.3,220796994,-19.07,6.37,56.02,-3.63,22.5555944,88.3083165,1514,1638,1759,,41142518,-19.07,6.37,56.02,-3.8E-06,4.39E-05,8.43
39574,18:15.4,220836895,-18.08,6.7,55.91,-3.63,22.5555944,88.3083165,1510,1646,1760,,41182419,-18.08,6.7,55.91,-3.8E-06,4.39E-05,8.43
39616,18:15.4,220878042,-16.25,9.2,54.72,-3.63,22.5555944,88.3083165,1508,1649,1762,,41223566,-16.25,9.2,54.72,-3.8E-06,4.39E-05,8.43
39649,18:15.5,220917890,-14.7,11.86,53.74,-3.61,22.5555995,88.3083243,1510,1649,1762,,41263414,-14.7,11.86,53.74,1.3E-06,5.17E-05,8.45
39689,18:15.5,220957822,-15.47,14.24,53.21,-3.61,22.5555995,88.3083243,1510,1652,1766,,41303346,-15.47,14.24,53.21,1.3E-06,5.17E-05,8.45
39723,18:15.5,220996648,-18.21,17.79,52.7,-3.61,22.5555995,88.3083243,1511,1653,1769,,41342172,-18.21,17.79,52.7,1.3E-06,5.17E-05,8.45
39756,18:15.6,221036283,-21.95,19.22,52.56,-3.61,22.5555995,88.3083243,1511,1656,1770,,41381807,-21.95,19.22,52.56,1.3E-06,5.17E-05,8.45
39798,18:15.6,221077883,-29.39,19.73,52.81,-3.61,22.5555995,88.3083243,1511,1659,1772,,41423407,-29.39,19.73,52.81,1.3E-06,5.17E-05,8.45
39832,18:15.7,221117746,-32.18,19.99,51.77,-3.09,22.5556059,88.30833,1520,1649,1772,,41463270,-32.18,19.99,51.77,7.7E-06,5.74E-05,8.97
39872,18:15.7,221158259,-22.33,21.3,49.14,-3.09,22.5556059,88.30833,1521,1640,1770,,41503783,-22.33,21.3,49.14,7.7E-06,5.74E-05,8.97
39908,18:15.7,221196475,-19.21,24.3,47.14,-3.09,22.5556059,88.30833,1516,1633,1769,,41541999,-19.21,24.3,47.14,7.7E-06,5.74E-05,8.97
39941,18:15.8,221236680,-19,22.93,46.25,-3.09,22.5556059,88.30833,1511,1631,1769,,41582204,-19,22.93,46.25,7.7E-06,5.74E-05,8.97
39983,18:15.8,221278074,-20.27,22.23,46.44,-2.6,22.555613,88.3083353,1507,1631,1768,,41623598,-20.27,22.23,46.44,1.48E-05,6.27E-05,9.46
40017,18:15.9,221317881,-22.74,21.54,46.59,-2.6,22.555613,88.3083353,1507,1622,1768,,41663405,-22.74,21.54,46.59,1.48E-05,6.27E-05,9.46
40056,18:15.9,221358435,-30.38,20.21,47.56,-2.6,22.555613,88.3083353,1505,1621,1768,,41703959,-30.38,20.21,47.56,1.48E-05,6.27E-05,9.46
40091,18:15.9,221396448,-37.88,19.73,47.92,-2.6,22.555613,88.3083353,1504,1606,1768,,41741972,-37.88,19.73,47.92,1.48E-05,6.27E-05,9.46
40125,18:16.0,221436817,-29.32,20.36,46,-2.6,22.555613,88.3083353,1504,1556,1766,,41782341,-29.32,20.36,46,1.48E-05,6.27E-05,9.46
40168,18:16.0,221477748,-8.7,22.27,43.45,-2.6,22.555613,88.3083353,1504,1536,1762,,41823272,-8.7,22.27,43.45,1.48E-05,6.27E-05,9.46
40201,18:16.1,221517830,0.92,22.02,40.49,-1.89,22.5556193,88.3083405,1505,1517,1759,,41863354,0.92,22.02,40.49,2.11E-05,6.79E-05,10.17
40241,18:16.1,221558268,2.76,19.04,36.11,-1.89,22.5556193,88.3083405,1514,1505,1750,,41903792,2.76,19.04,36.11,2.11E-05,6.79E-05,10.17
40276,18:16.1,221596522,6.87,13.01,33.09,-1.89,22.5556193,88.3083405,1510,1502,1747,,41942046,6.87,13.01,33.09,2.11E-05,6.79E-05,10.17
40309,18:16.2,221636360,5.7,7.74,29.34,-1.89,22.5556193,88.3083405,1508,1502,1740,,41981884,5.7,7.74,29.34,2.11E-05,6.79E-05,10.17
40351,18:16.2,221678836,-2.14,1.72,24.72,-1.7,22.5556247,88.3083447,1507,1501,1740,,42024360,-2.14,1.72,24.72,2.65E-05,7.21E-05,10.36
40386,18:16.3,221717811,-0.84,-1.76,19.31,-1.7,22.5556247,88.3083447,1508,1500,1731,,42063335,-0.84,-1.76,19.31,2.65E-05,7.21E-05,10.36
40425,18:16.3,221758761,12.54,-2.35,14.11,-1.7,22.5556247,88.3083447,1508,1500,1724,,42104285,12.54,-2.35,14.11,2.65E-05,7.21E-05,10.36
40460,18:16.3,221796964,27.96,1.52,12.23,-1.7,22.5556247,88.3083447,1508,1500,1724,,42142488,27.96,1.52,12.23,2.65E-05,7.21E-05,10.36
40493,18:16.4,221836900,36.95,6.76,13.37,-1.7,22.5556247,88.3083447,1505,1500,1715,,42182424,36.95,6.76,13.37,2.65E-05,7.21E-05,10.36
