Seq,Stamp,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,C1_Roll,C2_Pitch,C3_Throttle
31362,18:06.5,211917753,3.81,12.93,206.07,-12.84,22.5557337,88.3081999,1406,1784,1822
31401,18:06.5,211958814,2.86,13.59,206.66,-12.84,22.5557337,88.3081999,1404,1782,1820
31436,18:06.5,211996469,2.34,13.87,207.06,-12.84,22.5557337,88.3081999,1404,1782,1820
31469,18:06.6,212036674,1.79,13.5,207.41,-12.84,22.5557337,88.3081999,1401,1781,1819
31511,18:06.6,212077794,2.86,12.72,207.09,-12.84,22.5557337,88.3081999,1398,1781,1810
31544,18:06.7,212117305,5.25,13.63,206.17,-12.69,22.5557264,88.3081975,1397,1779,1806
31584,18:06.7,212158842,7.05,15.51,205.94,-12.69,22.5557264,88.3081975,1395,1779,1806
31619,18:06.7,212196252,5.21,13.7,205.76,-12.69,22.5557264,88.3081975,1391,1779,1804
31652,18:06.8,212236675,3.63,13.64,206.09,-12.69,22.5557264,88.3081975,1388,1779,1803
31696,18:06.8,212277209,2.8,14.19,206.44,-12.69,22.5557264,88.3081975,1382,1781,1803
31729,18:06.9,212318043,2.05,13.55,206.68,-12.45,22.555719,88.3081951,1379,1781,1803
31770,18:06.9,212359009,2.66,12.67,206.41,-12.45,22.555719,88.3081951,1365,1782,1801
31805,18:06.9,212396507,5.14,12.68,205.39,-12.45,22.555719,88.3081951,1363,1784,1801
31838,18:07.0,212436387,5.88,14.75,204.95,-12.45,22.555719,88.3081951,1352,1786,1801
31880,18:07.0,212477539,4.5,13.45,204.61,-12.45,22.555719,88.3081951,1348,1791,1801
31913,18:07.1,212517828,3.16,12.49,204.99,-12.41,22.5557113,88.308193,1335,1794,1801
31953,18:07.1,212559048,2.16,12.86,205.55,-12.41,22.5557113,88.308193,1331,1795,1801
31988,18:07.1,212596469,1.54,11.84,205.88,-12.41,22.5557113,88.308193,1328,1798,1801
32021,18:07.2,212636815,2.12,10.64,205.86,-12.41,22.5557113,88.308193,1326,1800,1801
32063,18:07.2,212678003,4.64,10.13,204.92,-12.41,22.5557113,88.308193,1312,1801,1801
32097,18:07.3,212717925,6.71,12.22,204.15,-11.69,22.555703,88.3081898,1308,1808,1801
32136,18:07.3,212759249,5.27,12.03,203.84,-11.69,22.555703,88.3081898,1302,1812,1801
32171,18:07.3,212796748,3.52,10.51,203.94,-11.69,22.555703,88.3081898,1300,1814,1801
32204,18:07.4,212836874,2.74,11.12,204.48,-11.69,22.555703,88.3081898,1296,1816,1801
32249,18:07.4,212877918,2.25,10.63,204.78,-11.69,22.555703,88.3081898,1290,1822,1801
32282,18:07.5,212917686,2.17,9.42,204.75,-11.16,22.5556946,88.3081865,1277,1832,1801
32321,18:07.5,212958890,3.87,8.68,203.92,-11.16,22.5556946,88.3081865,1271,1842,1803
32356,18:07.5,212996523,6.26,10.26,202.77,-11.16,22.5556946,88.3081865,1261,1854,1801
32389,18:07.6,213036300,6.36,11.18,202.36,-11.16,22.5556946,88.3081865,1258,1864,1803
32429,18:07.6,213077404,4.07,9.32,202.17,-11.16,22.5556946,88.3081865,1253,1864,1803
32464,18:07.7,213117814,2.95,9.72,202.55,-10.95,22.555688,88.308183,1249,1864,1803
32502,18:07.7,213158787,2.2,9.8,202.72,-10.95,22.555688,88.308183,1244,1864,1803
32539,18:07.7,213196697,1.67,9.12,202.72,-10.95,22.555688,88.308183,1239,1866,1803
32572,18:07.8,213236635,2.76,8.54,201.97,-10.95,22.555688,88.308183,1222,1877,1803
32614,18:07.8,213277542,5.1,9.3,200.6,-10.95,22.555688,88.308183,1218,1879,1803
32649,18:07.9,213317927,5.6,11.43,200.05,-10.52,22.555682,88.3081787,1217,1888,1803
32688,18:07.9,213358932,3.27,9.78,199.74,-10.52,22.555682,88.3081787,1200,1890,1803
32725,18:07.9,213396204,2.18,9.33,200.16,-10.52,22.555682,88.3081787,1198,1895,1803
32758,18:08.0,213436700,1.5,9.58,200.44,-10.52,22.555682,88.3081787,1196,1895,1801
32799,18:08.0,213476987,1.02,9.08,200.52,-10.52,22.555682,88.3081787,1193,1894,1803
32833,18:08.1,213517931,1.74,8.5,200.06,-10.63,22.5556759,88.3081764,1196,1890,1803
32873,18:08.1,213559057,4.21,8.7,198.79,-10.63,22.5556759,88.3081764,1196,1890,1803
32910,18:08.1,213596473,3.87,11.08,198.13,-10.63,22.5556759,88.3081764,1193,1890,1803
32943,18:08.2,213636473,1.84,10.25,197.9,-10.63,22.5556759,88.3081764,1190,1889,1803
32984,18:08.2,213677900,0.37,9.18,198.42,-10.63,22.5556759,88.3081764,1192,1889,1803
33019,18:08.3,213718226,-0.24,9.86,199.04,-10.76,22.5556698,88.3081732,1186,1892,1801
33057,18:08.3,213759252,-0.57,9.56,199.41,-10.76,22.5556698,88.3081732,1176,1901,1800
33093,18:08.3,213796960,0.03,9.22,199.33,-10.76,22.5556698,88.3081732,1171,1902,1795
33126,18:08.4,213836984,2.33,9.25,198.4,-10.76,22.5556698,88.3081732,1142,1920,1794
33165,18:08.4,213877595,3.92,11.78,197.63,-10.76,22.5556698,88.3081732,1129,1921,1785
33204,18:08.5,213917702,1.93,12.17,197.61,-10.71,22.5556642,88.3081692,1123,1932,1776
33242,18:08.5,213958930,0.06,10.76,198.05,-10.71,22.5556642,88.3081692,1117,1936,1768
33278,18:08.5,213995993,-0.84,11.65,198.72,-10.71,22.5556642,88.3081692,1116,1939,1763
33311,18:08.6,214036664,-1.32,12.03,199.11,-10.71,22.5556642,88.3081692,1113,1942,1760
33352,18:08.6,214077491,-1.72,12.08,199.26,-10.71,22.5556642,88.3081692,1110,1943,1759
33386,18:08.7,214117665,-0.61,12.02,198.61,-10.62,22.5556591,88.3081663,1110,1942,1757
33425,18:08.7,214158867,1.02,14.05,197.71,-10.62,22.5556591,88.3081663,1146,1910,1759
33461,18:08.7,214196491,0.88,15.69,197.67,-10.62,22.5556591,88.3081663,1151,1901,1759
33494,18:08.8,214236401,-1.44,13.73,198.29,-10.62,22.5556591,88.3081663,1200,1854,1762
33535,18:08.8,214277818,-2.49,13.8,199.25,-10.62,22.5556591,88.3081663,1236,1822,1763
33571,18:08.9,214318270,-3.22,13.7,200.03,-10.08,22.5556568,88.3081629,1264,1779,1766
33611,18:08.9,214358904,-3.79,12.61,200.78,-10.08,22.5556568,88.3081629,1290,1760,1769
33647,18:08.9,214396534,-2.92,11.63,201.06,-10.08,22.5556568,88.3081629,1278,1760,1772
33682,18:09.0,214436696,-0.58,11.75,200.55,-10.08,22.5556568,88.3081629,1206,1829,1773
33723,18:09.0,214477618,0.2,13.64,200.38,-10.08,22.5556568,88.3081629,1158,1868,1775
33757,18:09.1,214517440,-1.46,12.55,200.46,-9.01,22.5556573,88.308157,1074,1924,1775
33796,18:09.1,214559001,-2.92,12.74,200.87,-9.01,22.5556573,88.308157,1053,1940,1775
33831,18:09.1,214596019,-4.62,14.21,200.98,-9.01,22.5556573,88.308157,1026,1964,1775
33865,18:09.2,214636624,-5.72,15.08,200.89,-9.01,22.5556573,88.308157,1004,1978,1775
33905,18:09.2,214677758,-5.54,15.3,200.28,-9.01,22.5556573,88.308157,987,1993,1776
33940,18:09.3,214718466,-3.45,15.91,198.59,-8.74,22.5556534,88.3081548,987,2000,1778
33979,18:09.3,214759308,-2.95,18.83,196.76,-8.74,22.5556534,88.3081548,994,1993,1778
34014,18:09.3,214796876,-4.39,18.69,196.2,-8.74,22.5556534,88.3081548,1048,1948,1779
34048,18:09.4,214837038,-5.58,16.7,196.36,-8.74,22.5556534,88.3081548,1139,1901,1779
34089,18:09.4,214877598,-6.85,16.62,196.2,-8.74,22.5556534,88.3081548,1152,1899,1779
34124,18:09.5,214917683,-7.95,15.24,195.96,-8.59,22.5556465,88.3081536,1157,1918,1779
34164,18:09.5,214958942,-8.2,13.49,195.34,-8.59,22.5556465,88.3081536,1140,1959,1779
34199,18:09.5,214996495,-6.97,12.34,193.39,-8.59,22.5556465,88.3081536,1096,1984,1779
34233,18:09.6,215036682,-5.32,13.57,190.51,-8.59,22.5556465,88.3081536,1070,2000,1779
34273,18:09.6,215077554,-5.62,13.97,188.97,-8.59,22.5556465,88.3081536,1056,2011,1779
34308,18:09.7,215117389,-7.11,11.42,188.61,-8.75,22.555639,88.3081527,1053,2011,1779
34346,18:09.7,215158850,-7.84,11.44,188.22,-8.75,22.555639,88.3081527,1048,2011,1779
34382,18:09.7,215196061,-8.87,10.74,187.61,-8.75,22.555639,88.3081527,1044,2011,1779
34416,18:09.8,215236735,-9.51,9.13,186.96,-8.75,22.555639,88.3081527,1042,2011,1779
34456,18:09.8,215277231,-8.42,7.8,185.24,-8.75,22.555639,88.3081527,1041,2011,1779
34491,18:09.9,215318245,-6.12,7.92,182.36,-8.4,22.5556328,88.3081517,1038,2011,1779
34531,18:09.9,215358951,-5.77,9.56,180.27,-8.4,22.5556328,88.3081517,1041,2000,1779
34566,18:09.9,215396548,-7.74,7.52,179.45,-8.4,22.5556328,88.3081517,1042,1999,1779
34600,18:10.0,215436639,-8.48,6.64,179.02,-8.4,22.5556328,88.3081517,1045,1998,1779
34642,18:10.0,215478060,-9.72,6.33,178.1,-8.4,22.5556328,88.3081517,1048,1993,1779
34677,18:10.1,215517653,-10.75,4.97,177.23,-8.52,22.5556254,88.3081521,1051,1992,1779
34717,18:10.1,215558620,-10.46,3.58,175.76,-8.52,22.5556254,88.3081521,1064,1983,1779
34752,18:10.1,215596525,-8.32,2.97,173.05,-8.52,22.5556254,88.3081521,1069,1968,1779
34786,18:10.2,215636648,-8.92,4.64,170.54,-8.52,22.5556254,88.3081521,1092,1965,1779
34826,18:10.2,215677963,-10.73,3.59,169.5,-8.52,22.5556254,88.3081521,1140,1942,1779
34861,18:10.3,215717909,-12.19,2.27,169.3,-8.77,22.5556196,88.3081525,1178,1952,1779
34902,18:10.3,215758646,-13.43,2.65,168.74,-8.77,22.5556196,88.3081525,1192,1954,1779
34937,18:10.3,215796762,-14.6,2.32,168.11,-8.77,22.5556196,88.3081525,1209,1955,1779
34971,18:10.4,215837035,-14.97,1.84,167.22,-8.77,22.5556196,88.3081525,1211,1955,1779
35011,18:10.4,215877293,-13.03,1.41,165.36,-8.77,22.5556196,88.3081525,1211,1971,1779
35046,18:10.5,215917676,-11.6,3.49,162.86,-8.73,22.555613,88.308153,1193,1978,1779
35085,18:10.5,215958424,-13.42,3.82,161.48,-8.73,22.555613,88.308153,1178,1987,1779
35122,18:10.5,215996618,-15.05,2.66,161.29,-8.73,22.555613,88.308153,1152,1989,1779
35156,18:10.6,216036752,-16.23,4.19,160.75,-8.73,22.555613,88.308153,1136,1998,1778
35196,18:10.6,216077675,-17.38,5.48,159.88,-8.73,22.555613,88.308153,1122,1999,1778
35231,18:10.7,216117746,-18.55,6.67,158.99,-9.05,22.5556036,88.3081559,1107,2011,1778
35269,18:10.7,216158392,-17.54,7.22,157.41,-9.05,22.5556036,88.3081559,1080,2011,1778
35304,18:10.7,216196475,-15.86,9.53,154.77,-9.05,22.5556036,88.3081559,1079,2011,1778
35339,18:10.8,216236657,-15.09,11.76,152.98,-9.05,22.5556036,88.3081559,1079,2011,1776
35379,18:10.8,216277939,-16.55,10.71,152.94,-9.05,22.5556036,88.3081559,1078,2011,1776
35414,18:10.9,216317904,-17.95,11.51,152.45,-9.33,22.5555949,88.3081594,1073,2011,1776
35454,18:10.9,216358287,-19.37,12.87,151.28,-9.33,22.5555949,88.3081594,1070,2011,1776
35489,18:10.9,216396036,-20.7,14.09,149.86,-9.33,22.5555949,88.3081594,1072,2011,1776
35523,18:11.0,216436707,-20.73,14.52,148,-9.33,22.5555949,88.3081594,1086,2003,1776
35563,18:11.0,216478220,-19.37,15.72,144.91,-9.33,22.5555949,88.3081594,1098,2000,1776
35600,18:11.1,216517625,-18.26,18.46,142.01,-9.25,22.5555879,88.308164,1111,1986,1776
35639,18:11.1,216558482,-18.94,17.34,141.57,-9.25,22.5555879,88.308164,1155,1946,1776
35674,18:11.1,216596672,-20.21,16.65,141.32,-9.25,22.5555879,88.308164,1196,1923,1776
35708,18:11.2,216636695,-22.18,17.27,140.42,-9.25,22.5555879,88.308164,1264,1870,1776
35748,18:11.2,216678727,-23.55,17.37,139.62,-9.25,22.5555879,88.308164,1302,1830,1776
35783,18:11.3,216718598,-23.63,16.83,138.82,-9.24,22.5555806,88.3081701,1316,1819,1776
35821,18:11.3,216758511,-21.35,15.99,137.11,-9.24,22.5555806,88.3081701,1369,1775,1776
35857,18:11.3,216797042,-19.85,17.21,134.28,-9.24,22.5555806,88.3081701,1482,1677,1778
35891,18:11.4,216836884,-20.14,15.77,133.02,-9.24,22.5555806,88.3081701,1498,1653,1779
35931,18:11.4,216878075,-20.03,11.84,133.69,-9.24,22.5555806,88.3081701,1500,1640,1779
35966,18:11.5,216917347,-20.96,9.47,134.94,-8.83,22.5555755,88.308176,1500,1638,1779
36004,18:11.5,216958429,-22.17,7.36,136.38,-8.83,22.5555755,88.308176,1500,1646,1779
36039,18:11.5,216996071,-22.37,4.23,138.37,-8.83,22.5555755,88.308176,1500,1669,1778
36076,18:11.6,217036845,-19.92,1.33,139.74,-8.83,22.5555755,88.308176,1500,1678,1779
36116,18:11.6,217077912,-15.56,0.4,139.44,-8.83,22.5555755,88.308176,1500,1681,1778
36151,18:11.7,217117847,-11.18,1.16,139.08,-8.639999,22.5555713,88.3081827,1492,1722,1778
36189,18:11.7,217158481,-9.95,-0.37,138.75,-8.639999,22.5555713,88.3081827,1447,1773,1778
36223,18:11.7,217196434,-11.65,-0.45,138.53,-8.639999,22.5555713,88.3081827,1428,1784,1778
36259,18:11.8,217236712,-13.98,0.55,138.2,-8.639999,22.5555713,88.3081827,1379,1804,1778
36299,18:11.8,217278070,-15.83,0.55,138.35,-8.639999,22.5555713,88.3081827,1344,1823,1778
36334,18:11.9,217318416,-15.23,0.28,138.11,-8.559999,22.5555681,88.30819,1296,1852,1778
36372,18:11.9,217358506,-11.79,1.14,136.16,-8.559999,22.5555681,88.30819,1268,1880,1778
36409,18:11.9,217396476,-6.93,4.22,134.12,-8.559999,22.5555681,88.30819,1215,1908,1778
36443,18:12.0,217436668,-5.87,4.4,132.74,-8.559999,22.5555681,88.30819,1187,1933,1778
36483,18:12.0,217478281,-7.3,5.78,131.38,-8.559999,22.5555681,88.30819,1146,1950,1778
36518,18:12.1,217517399,-9.68,8.79,129.47,-8.59,22.5555631,88.3081979,1132,1962,1778
36559,18:12.1,217558479,-12.32,11.7,127.39,-8.59,22.5555631,88.3081979,1129,1964,1778
36594,18:12.1,217596429,-13.51,13.69,125.13,-8.59,22.5555631,88.3081979,1123,1968,1778
36628,18:12.2,217636668,-12.26,15.83,121.79,-8.59,22.5555631,88.3081979,1118,1970,1778
36668,18:12.2,217678807,-10.86,19.37,118.53,-8.59,22.5555631,88.3081979,1117,1971,1778
36702,18:12.3,217718465,-10.76,18.14,117.54,-8.55,22.5555585,88.3082064,1120,1964,1778
36741,18:12.3,217758545,-11.76,15.57,117.39,-8.55,22.5555585,88.3082064,1158,1934,1778
36776,18:12.3,217797012,-13.96,15.21,116.38,-8.55,22.5555585,88.3082064,1240,1868,1778
36811,18:12.4,217836969,-16.34,14.74,115.19,-8.55,22.5555585,88.3082064,1319,1808,1778
36851,18:12.4,217878770,-17.93,13.63,114.15,-8.55,22.5555585,88.3082064,1343,1785,1778
36885,18:12.5,217917826,-16.75,11.89,112.39,-8.63,22.5555571,88.3082152,1407,1728,1778
36924,18:12.5,217958220,-15.38,12.24,109.35,-8.63,22.5555571,88.3082152,1426,1710,1778
36959,18:12.5,217996482,-15.36,11.38,107.27,-8.63,22.5555571,88.3082152,1457,1686,1778
36994,18:12.6,218036455,-16.04,8.48,106.83,-8.63,22.5555571,88.3082152,1456,1696,1778
37036,18:12.6,218078342,-17.49,7.43,106.79,-8.55,22.5555565,88.3082238,1432,1724,1778
37070,18:12.7,218116847,-19.06,6.2,106.93,-8.55,22.5555565,88.3082238,1401,1762,1778
37109,18:12.7,218158471,-20.3,4.68,107.52,-8.55,22.5555565,88.3082238,1381,1773,1778
37143,18:12.7,218195947,-19.11,2.99,107.72,-8.55,22.5555565,88.3082238,1381,1775,1778
37178,18:12.8,218236732,-16.38,2.66,106.37,-8.55,22.5555565,88.3082238,1392,1766,1778
37219,18:12.8,218278414,-13.61,4.52,104.88,-8.55,22.5555565,88.3082238,1404,1757,1779
37253,18:12.9,218318183,-13.45,4.17,104.1,-8.33,22.5555553,88.308233,1406,1757,1779
37292,18:12.9,218358517,-14.67,4.88,103.71,-8.33,22.5555553,88.308233,1401,1768,1779
37328,18:12.9,218396555,-16.19,6.03,103.27,-8.33,22.5555553,88.308233,1398,1769,1779
37363,18:13.0,218436671,-17.78,6.24,103.35,-8.33,22.5555553,88.308233,1385,1790,1779
37403,18:13.0,218478019,-17.63,5.69,103.4,-8.33,22.5555553,88.308233,1372,1816,1779
37437,18:13.1,218517673,-14.92,6.04,102.26,-8.54,22.5555548,88.3082426,1359,1816,1779
37477,18:13.1,218558487,-12.11,8.84,100.39,-8.54,22.5555548,88.3082426,1346,1826,1779
37513,18:13.1,218596557,-11.31,9.06,99.35,-8.54,22.5555548,88.3082426,1344,1828,1779
37548,18:13.2,218636386,-12.51,9.08,98.9,-8.54,22.5555548,88.3082426,1346,1828,1779
37588,18:13.2,218678833,-14.66,11.31,97.97,-8.54,22.5555548,88.3082426,1348,1826,1778
37621,18:13.3,218717926,-16.48,12.88,97.29,-8.77,22.5555558,88.3082525,1352,1813,1779
37661,18:13.3,218758603,-17.25,13.36,96.76,-8.77,22.5555558,88.3082525,1365,1803,1779
37695,18:13.3,218796860,-15.13,13.61,95.44,-8.77,22.5555558,88.3082525,1369,1785,1778
37730,18:13.4,218836905,-12.69,15.88,93.22,-8.77,22.5555558,88.3082525,1372,1784,1778
37771,18:13.4,218878350,-11.88,15.46,92.04,-8.77,22.5555558,88.3082525,1374,1781,1778
37805,18:13.5,218917795,-12.54,12.88,91.97,-8.63,22.5555572,88.3082618,1374,1779,1778
37844,18:13.5,218958064,-14.54,13.17,91.62,-8.63,22.5555572,88.3082618,1374,1778,1778
37878,18:13.5,218996469,-16.11,13.34,91.36,-8.63,22.5555572,88.3082618,1378,1768,1778
37913,18:13.6,219036662,-17.48,12.83,91.39,-8.63,22.5555572,88.3082618,1401,1748,1778
37954,18:13.6,219077703,-16.35,11.78,90.87,-8.63,22.5555572,88.3082618,1423,1722,1778
37990,18:13.7,219117847,-13.83,12.4,89.03,-8.22,22.5555582,88.3082683,1423,1720,1778
38029,18:13.7,219158284,-11.34,12.78,87.56,-8.22,22.5555582,88.3082683,1441,1719,1778
38063,18:13.7,219196603,-11.89,10.39,87.06,-8.22,22.5555582,88.3082683,1454,1703,1778
38097,18:13.8,219236395,-13.64,10.2,86.71,-8.22,22.5555582,88.3082683,1483,1675,1778
38139,18:13.8,219278276,-15.31,9.81,86.49,-7.37,22.5555593,88.3082733,1495,1665,1778
38172,18:13.9,219317468,-16.78,8.25,86.81,-7.37,22.5555593,88.3082733,1500,1656,1778
38212,18:13.9,219358459,-16.29,6.28,86.92,-7.37,22.5555593,88.3082733,1500,1646,1778
38248,18:13.9,219396074,-13.22,5.38,85.57,-7.37,22.5555593,88.3082733,1500,1646,1776
38284,18:14.0,219436676,-9.72,6.68,83.88,-7.37,22.5555593,88.3082733,1500,1646,1775
38325,18:14.0,219477531,-8.94,5.18,82.72,-7.37,22.5555593,88.3082733,1500,1643,1775
38359,18:14.1,219517696,-10.28,4.16,82.08,-6.1,22.5555607,88.3082779,1500,1643,1775
38399,18:14.1,219558634,-12.21,4.33,81.36,-6.1,22.5555607,88.3082779,1500,1644,1772
38433,18:14.1,219596462,-13.83,3.27,81.12,-6.1,22.5555607,88.3082779,1500,1646,1770
38469,18:14.2,219636739,-14.12,1.57,80.94,-6.1,22.5555607,88.3082779,1500,1649,1769
38510,18:14.2,219678066,-11.13,0.49,79.57,-6.1,22.5555607,88.3082779,1500,1658,1768
38543,18:14.3,219718223,-8.27,2.15,77.53,-5.34,22.5555633,88.3082855,1500,1656,1766
38583,18:14.3,219758733,-7.6,2.09,75.95,-5.34,22.5555633,88.3082855,1500,1664,1766
38617,18:14.3,219796973,-8.76,1.05,75.18,-5.34,22.5555633,88.3082855,1500,1680,1766
38652,18:14.4,219836755,-10.39,2.19,74.38,-5.34,22.5555633,88.3082855,1500,1688,1764
38693,18:14.4,219878254,-12.03,2.54,73.74,-5.34,22.5555633,88.3082855,1500,1716,1763
38726,18:14.5,219917321,-12.75,1.82,73.29,-4.67,22.5555671,88.3082935,1501,1742,1763
38766,18:14.5,219958071,-10.56,1.3,72.11,-4.67,22.5555671,88.3082935,1501,1746,1762
38800,18:14.5,219996271,-8.05,3.5,70.05,-4.67,22.5555671,88.3082935,1501,1766,1762
38834,18:14.6,220036669,-7.6,4.59,68.36,-4.67,22.5555671,88.3082935,1501,1768,1762
38876,18:14.6,220078246,-8.41,3.54,67.67,-4.67,22.5555671,88.3082935,1500,1769,1762
38909,18:14.7,220117791,-10.07,5.03,67.11,-4.85,22.5555718,88.3083007,1500,1766,1762
38951,18:14.7,220158310,-11.57,6.38,66.55,-4.85,22.5555718,88.3083007,1500,1766,1762
38985,18:14.7,220196510,-12.98,6.56,66.36,-4.85,22.5555718,88.3083007,1500,1766,1762
39019,18:14.8,220236744,-12.15,5.92,65.75,-4.85,22.5555718,88.3083007,1500,1766,1762
39060,18:14.8,220277784,-9.85,7.19,64.01,-4.85,22.5555718,88.3083007,1500,1763,1762
39094,18:14.9,220317876,-7.31,9.14,62.31,-4.23,22.5555783,88.308305,1500,1746,1762
39134,18:14.9,220358516,-7.95,7.65,61.55,-4.23,22.5555783,88.308305,1500,1737,1762
39168,18:14.9,220396414,-9.78,7.75,61.17,-4.23,22.5555783,88.308305,1500,1732,1762
39204,18:15.0,220436530,-11.39,8.65,60.73,-4.23,22.5555783,88.308305,1500,1729,1762
39245,18:15.0,220478273,-12.99,8.58,60.67,-4.23,22.5555783,88.308305,1500,1720,1762
39278,18:15.1,220517542,-13.3,7.36,60.49,-3.44,22.5555872,88.3083093,1500,1704,1760
39320,18:15.1,220558659,-10.51,7.4,59.29,-3.44,22.5555872,88.3083093,1500,1702,1759
39354,18:15.1,220596013,-8.63,9.57,57.57,-3.44,22.5555872,88.3083093,1501,1675,1759
39388,18:15.2,220636667,-8.63,8.91,56.4,-3.44,22.5555872,88.3083093,1502,1672,1759
39431,18:15.2,220678919,-10.6,7.86,55.98,-3.63,22.5555944,88.3083165,1505,1669,1759
39466,18:15.3,220717911,-12.86,8.41,55.58,-3.63,22.5555944,88.3083165,1505,1655,1759
39506,18:15.3,220758876,-14.41,7.92,55.49,-3.63,22.5555944,88.3083165,1512,1652,1759
39540,18:15.3,220796994,-19.07,6.37,56.02,-3.63,22.5555944,88.3083165,1514,1638,1759
39574,18:15.4,220836895,-18.08,6.7,55.91,-3.63,22.5555944,88.3083165,1510,1646,1760
39616,18:15.4,220878042,-16.25,9.2,54.72,-3.63,22.5555944,88.3083165,1508,1649,1762
39649,18:15.5,220917890,-14.7,11.86,53.74,-3.61,22.5555995,88.3083243,1510,1649,1762
39689,18:15.5,220957822,-15.47,14.24,53.21,-3.61,22.5555995,88.3083243,1510,1652,1766
39723,18:15.5,220996648,-18.21,17.79,52.7,-3.61,22.5555995,88.3083243,1511,1653,1769
39756,18:15.6,221036283,-21.95,19.22,52.56,-3.61,22.5555995,88.3083243,1511,1656,1770
39798,18:15.6,221077883,-29.39,19.73,52.81,-3.61,22.5555995,88.3083243,1511,1659,1772
39832,18:15.7,221117746,-32.18,19.99,51.77,-3.09,22.5556059,88.30833,1520,1649,1772
39872,18:15.7,221158259,-22.33,21.3,49.14,-3.09,22.5556059,88.30833,1521,1640,1770
39908,18:15.7,221196475,-19.21,24.3,47.14,-3.09,22.5556059,88.30833,1516,1633,1769
39941,18:15.8,221236680,-19,22.93,46.25,-3.09,22.5556059,88.30833,1511,1631,1769
39983,18:15.8,221278074,-20.27,22.23,46.44,-2.6,22.555613,88.3083353,1507,1631,1768
40017,18:15.9,221317881,-22.74,21.54,46.59,-2.6,22.555613,88.3083353,1507,1622,1768
40056,18:15.9,221358435,-30.38,20.21,47.56,-2.6,22.555613,88.3083353,1505,1621,1768
40091,18:15.9,221396448,-37.88,19.73,47.92,-2.6,22.555613,88.3083353,1504,1606,1768
40125,18:16.0,221436817,-29.32,20.36,46,-2.6,22.555613,88.3083353,1504,1556,1766
40168,18:16.0,221477748,-8.7,22.27,43.45,-2.6,22.555613,88.3083353,1504,1536,1762
40201,18:16.1,221517830,0.92,22.02,40.49,-1.89,22.5556193,88.3083405,1505,1517,1759
40241,18:16.1,221558268,2.76,19.04,36.11,-1.89,22.5556193,88.3083405,1514,1505,1750
40276,18:16.1,221596522,6.87,13.01,33.09,-1.89,22.5556193,88.3083405,1510,1502,1747
40309,18:16.2,221636360,5.7,7.74,29.34,-1.89,22.5556193,88.3083405,1508,1502,1740
40351,18:16.2,221678836,-2.14,1.72,24.72,-1.7,22.5556247,88.3083447,1507,1501,1740
40386,18:16.3,221717811,-0.84,-1.76,19.31,-1.7,22.5556247,88.3083447,1508,1500,1731
40425,18:16.3,221758761,12.54,-2.35,14.11,-1.7,22.5556247,88.3083447,1508,1500,1724
40460,18:16.3,221796964,27.96,1.52,12.23,-1.7,22.5556247,88.3083447,1508,1500,1724
40493,18:16.4,221836900,36.95,6.76,13.37,-1.7,22.5556247,88.3083447,1505,1500,1715
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
